larsCode,courseName,level,providerUkprn,providerName
133,Assistant accountant (level 3),3,10000976,BUCKINGHAMSHIRE COUNCIL
133,Assistant accountant (level 3),3,10044607,BOOM TRAINING LIMITED
133,Assistant accountant (level 3),3,10000878,BRIDGWATER AND TAUNTON COLLEGE
133,Assistant accountant (level 3),3,10001475,CITY OF SUNDERLAND COLLEGE
133,Assistant accountant (level 3),3,10005064,PETA LIMITED
133,Assistant accountant (level 3),3,10005200,PRESTON COLLEGE
133,Assistant accountant (level 3),3,10005822,SHREWSBURY COLLEGES GROUP
133,Assistant accountant (level 3),3,10005946,SOLIHULL COLLEGE AND UNIVERSITY CENTRE
133,Assistant accountant (level 3),3,10006341,THE EDUCATION TRAINING COLLECTIVE
133,Assistant accountant (level 3),3,10007063,TRURO AND PENWITH COLLEGE
133,Assistant accountant (level 3),3,10007339,WARRINGTON & VALE ROYAL COLLEGE
133,Assistant accountant (level 3),3,10007427,WEST NOTTINGHAMSHIRE COLLEGE
133,Assistant accountant (level 3),3,10007459,WESTON COLLEGE OF FURTHER AND HIGHER EDUCATION
133,Assistant accountant (level 3),3,10007977,HEART OF WORCESTERSHIRE COLLEGE
133,Assistant accountant (level 3),3,10026590,FOCUS TRAINING (SW) LIMITED
133,Assistant accountant (level 3),3,10033746,SBC TRAINING LIMITED
133,Assistant accountant (level 3),3,10043793,APPRENTICE TEAM LTD
133,Assistant accountant (level 3),3,10045094,STANFORDS TRAINING LTD
133,Assistant accountant (level 3),3,10003193,HUGH BAIRD COLLEGE
133,Assistant accountant (level 3),3,10007469,WEYMOUTH COLLEGE
133,Assistant accountant (level 3),3,10007011,NORTHAMPTON COLLEGE
133,Assistant accountant (level 3),3,10024054,PHOENIX4TRAINING LLP
133,Assistant accountant (level 3),3,10032402,THE TRAINING PLACE OF EXCELLENCE LIMITED
133,Assistant accountant (level 3),3,10043389,EXCELLENCE-SOLUTIONS LIMITED
133,Assistant accountant (level 3),3,10046679,KIWI & YUZU LTD
133,Assistant accountant (level 3),3,10046850,BLUE SKY ASSESSING & CONSULTANCY LTD
133,Assistant accountant (level 3),3,10066604,THE FERNANDES AND ROSARIO CONSULTING LIMITED
133,Assistant accountant (level 3),3,10006038,SOUTHPORT COLLEGE
133,Assistant accountant (level 3),3,10042505,SOMERSET SKILLS & LEARNING CIC
133,Assistant accountant (level 3),3,10000610,BEDFORD COLLEGE
133,Assistant accountant (level 3),3,10001093,CALDERDALE COLLEGE
133,Assistant accountant (level 3),3,10001476,UNITED COLLEGES GROUP
133,Assistant accountant (level 3),3,10001539,THE COLLEGE OF ANIMAL WELFARE LIMITED
133,Assistant accountant (level 3),3,10002599,FURNESS COLLEGE
133,Assistant accountant (level 3),3,10002743,GRANTHAM COLLEGE
133,Assistant accountant (level 3),3,10002899,HARLOW COLLEGE
133,Assistant accountant (level 3),3,10002917,HARTLEPOOL COLLEGE OF FURTHER EDUCATION
133,Assistant accountant (level 3),3,10003674,SOUTH THAMES COLLEGES GROUP
133,Assistant accountant (level 3),3,10003768,LANCASTER AND MORECAMBE COLLEGE
133,Assistant accountant (level 3),3,10003928,LINCOLN COLLEGE
133,Assistant accountant (level 3),3,10004340,MID-KENT COLLEGE
133,Assistant accountant (level 3),3,10004579,NEW COLLEGE SWINDON
133,Assistant accountant (level 3),3,10004676,PETROC
133,Assistant accountant (level 3),3,10004772,CITY COLLEGE NORWICH
133,Assistant accountant (level 3),3,10005488,RIVERSIDE TRAINING LIMITED
133,Assistant accountant (level 3),3,10005788,"SHEFFIELD COLLEGE, THE"
133,Assistant accountant (level 3),3,10005977,SOUTH DEVON COLLEGE
133,Assistant accountant (level 3),3,10005981,SOUTH ESSEX COLLEGE OF FURTHER AND HIGHER EDUCATION
133,Assistant accountant (level 3),3,10005999,TYNE COAST COLLEGE
133,Assistant accountant (level 3),3,10006050,SPARSHOLT COLLEGE
133,Assistant accountant (level 3),3,10006174,ST HELENS COLLEGE
133,Assistant accountant (level 3),3,10006549,TELFORD COLLEGE
133,Assistant accountant (level 3),3,10007289,HEART OF YORKSHIRE EDUCATION GROUP
133,Assistant accountant (level 3),3,10007431,WEST SUFFOLK COLLEGE
133,Assistant accountant (level 3),3,10007500,WIGAN AND LEIGH COLLEGE
133,Assistant accountant (level 3),3,10007527,WILTSHIRE COLLEGE AND UNIVERSITY CENTRE
133,Assistant accountant (level 3),3,10007851,UNIVERSITY OF DERBY
133,Assistant accountant (level 3),3,10007859,WARWICKSHIRE COLLEGE
133,Assistant accountant (level 3),3,10021755,TOTAL PEOPLE LIMITED
133,Assistant accountant (level 3),3,10024962,LUMINATE EDUCATION GROUP
133,Assistant accountant (level 3),3,10001467,CITY OF BRISTOL COLLEGE
133,Assistant accountant (level 3),3,10021391,PROFESSIONAL TRAINING SOLUTIONS LIMITED
133,Assistant accountant (level 3),3,10000560,BASINGSTOKE COLLEGE OF TECHNOLOGY
133,Assistant accountant (level 3),3,10001446,CIRENCESTER COLLEGE
133,Assistant accountant (level 3),3,10002094,"EALING, HAMMERSMITH & WEST LONDON COLLEGE"
133,Assistant accountant (level 3),3,10003289,INDEPENDENT TRAINING SERVICES LIMITED
133,Assistant accountant (level 3),3,10004835,OAKLANDS COLLEGE
133,Assistant accountant (level 3),3,10006398,SUFFOLK NEW COLLEGE
133,Assistant accountant (level 3),3,10007945,CITY OF PORTSMOUTH COLLEGE
133,Assistant accountant (level 3),3,10038872,GENIUS SOFTWARE SOLUTIONS LIMITED
133,Assistant accountant (level 3),3,10005972,CHESHIRE COLLEGE SOUTH AND WEST
133,Assistant accountant (level 3),3,10002130,EAST SURREY COLLEGE
133,Assistant accountant (level 3),3,10002412,FARNBOROUGH COLLEGE OF TECHNOLOGY
133,Assistant accountant (level 3),3,10003753,LAKES COLLEGE WEST CUMBRIA
133,Assistant accountant (level 3),3,10005967,SOUTH & CITY COLLEGE BIRMINGHAM
133,Assistant accountant (level 3),3,10007924,DUDLEY COLLEGE OF TECHNOLOGY
133,Assistant accountant (level 3),3,10006570,EKC GROUP
133,Assistant accountant (level 3),3,10002111,EAST DURHAM COLLEGE
133,Assistant accountant (level 3),3,10039140,THE RECALVI ENTERPRISE LTD
133,Assistant accountant (level 3),3,10049392,SWARM TRAINING C.I.C.
133,Assistant accountant (level 3),3,10000812,BOSTON COLLEGE
133,Assistant accountant (level 3),3,10001004,BURTON AND SOUTH DERBYSHIRE COLLEGE
133,Assistant accountant (level 3),3,10001465,BATH COLLEGE
133,Assistant accountant (level 3),3,10001778,CROYDON COLLEGE
133,Assistant accountant (level 3),3,10004596,NEWBURY COLLEGE
133,Assistant accountant (level 3),3,10004690,NORTH HERTFORDSHIRE COLLEGE
133,Assistant accountant (level 3),3,10006442,BIRMINGHAM METROPOLITAN COLLEGE
133,Assistant accountant (level 3),3,10003035,HERTFORD REGIONAL COLLEGE
133,Assistant accountant (level 3),3,10003406,ISLE OF WIGHT COLLEGE
133,Assistant accountant (level 3),3,10006378,STRODE COLLEGE
133,Assistant accountant (level 3),3,10002483,FIRST RUNG LIMITED
133,Assistant accountant (level 3),3,10004000,SUTTON LONDON BOROUGH COUNCIL
133,Assistant accountant (level 3),3,10005126,PLYMOUTH CITY COUNCIL
133,Assistant accountant (level 3),3,10005422,REED BUSINESS SCHOOL LIMITED
133,Assistant accountant (level 3),3,10008434,PREMIER BOOKS LTD
133,Assistant accountant (level 3),3,10008915,COMMON COUNCIL OF THE CITY OF LONDON
133,Assistant accountant (level 3),3,10012442,NISHKAM CIVIC ASSOCIATION
133,Assistant accountant (level 3),3,10028094,SKILLS NORTH EAST LIMITED
133,Assistant accountant (level 3),3,10032256,OASIS CARE AND TRAINING AGENCY (OCTA)
485,Assistant buyer and merchandiser (level 6),6,10009213,FASHION RETAIL ACADEMY
485,Assistant buyer and merchandiser (level 6),6,10002407,FAREPORT TRAINING ORGANISATION LIMITED
485,Assistant buyer and merchandiser (level 6),6,10043208,SCL EDUCATION & TRAINING LIMITED
726,Assistant farm manager (level 4),4,10000721,BISHOP BURTON COLLEGE
726,Assistant farm manager (level 4),4,10004478,MYERSCOUGH COLLEGE
726,Assistant farm manager (level 4),4,10005886,SKERN LODGE LIMITED
726,Assistant farm manager (level 4),4,10007527,WILTSHIRE COLLEGE AND UNIVERSITY CENTRE
726,Assistant farm manager (level 4),4,10006398,SUFFOLK NEW COLLEGE
726,Assistant farm manager (level 4),4,10003558,KENDAL COLLEGE
102,Assistant practitioner (health) (level 5),5,10018942,STEADFAST TRAINING LTD
102,Assistant practitioner (health) (level 5),5,10007140,BIRMINGHAM CITY UNIVERSITY
102,Assistant practitioner (health) (level 5),5,10000712,UNIVERSITY COLLEGE BIRMINGHAM
102,Assistant practitioner (health) (level 5),5,10004695,DN COLLEGES GROUP
102,Assistant practitioner (health) (level 5),5,10007459,WESTON COLLEGE OF FURTHER AND HIGHER EDUCATION
102,Assistant practitioner (health) (level 5),5,10005977,SOUTH DEVON COLLEGE
102,Assistant practitioner (health) (level 5),5,10003193,HUGH BAIRD COLLEGE
102,Assistant practitioner (health) (level 5),5,10001726,COVENTRY UNIVERSITY
102,Assistant practitioner (health) (level 5),5,10004772,CITY COLLEGE NORWICH
102,Assistant practitioner (health) (level 5),5,10007161,TEESSIDE UNIVERSITY
102,Assistant practitioner (health) (level 5),5,10005788,"SHEFFIELD COLLEGE, THE"
102,Assistant practitioner (health) (level 5),5,10006841,THE UNIVERSITY OF BOLTON
102,Assistant practitioner (health) (level 5),5,10007141,UNIVERSITY OF CENTRAL LANCASHIRE
102,Assistant practitioner (health) (level 5),5,10007791,THE UNIVERSITY OF ESSEX
102,Assistant practitioner (health) (level 5),5,10004676,PETROC
102,Assistant practitioner (health) (level 5),5,10000291,ANGLIA RUSKIN UNIVERSITY
102,Assistant practitioner (health) (level 5),5,10001696,CORNWALL COLLEGE
102,Assistant practitioner (health) (level 5),5,10007842,THE UNIVERSITY OF CUMBRIA
102,Assistant practitioner (health) (level 5),5,10024124,MARR CORPORATION LIMITED
102,Assistant practitioner (health) (level 5),5,10023516,ESSEX PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST
102,Assistant practitioner (health) (level 5),5,10018916,IMPACT FUTURES TRAINING LIMITED
102,Assistant practitioner (health) (level 5),5,10007851,UNIVERSITY OF DERBY
102,Assistant practitioner (health) (level 5),5,10000878,BRIDGWATER AND TAUNTON COLLEGE
102,Assistant practitioner (health) (level 5),5,10002370,EXETER COLLEGE
102,Assistant practitioner (health) (level 5),5,10005077,INSPIRE EDUCATION GROUP
102,Assistant practitioner (health) (level 5),5,10006022,"SOLENT UNIVERSITY, SOUTHAMPTON"
102,Assistant practitioner (health) (level 5),5,10005534,RNN GROUP
102,Assistant practitioner (health) (level 5),5,10000820,"BOURNEMOUTH AND POOLE COLLEGE, THE"
102,Assistant practitioner (health) (level 5),5,10000886,UNIVERSITY OF BRIGHTON
102,Assistant practitioner (health) (level 5),5,10002599,FURNESS COLLEGE
102,Assistant practitioner (health) (level 5),5,10004144,MACCLESFIELD COLLEGE
102,Assistant practitioner (health) (level 5),5,10004579,NEW COLLEGE SWINDON
102,Assistant practitioner (health) (level 5),5,10007431,WEST SUFFOLK COLLEGE
102,Assistant practitioner (health) (level 5),5,10007767,UNIVERSITY OF KEELE
102,Assistant practitioner (health) (level 5),5,10007938,TEC PARTNERSHIP
102,Assistant practitioner (health) (level 5),5,10022788,THE CHILD CARE COMPANY (OLD WINDSOR) LIMITED
102,Assistant practitioner (health) (level 5),5,10024962,LUMINATE EDUCATION GROUP
102,Assistant practitioner (health) (level 5),5,10091009,CU APPRENTICESHIPS (BETTER FUTURES) LIMITED
102,Assistant practitioner (health) (level 5),5,10003678,KINGSTON UNIVERSITY
102,Assistant practitioner (health) (level 5),5,10049233,VARSITY TRAINING LIMITED
102,Assistant practitioner (health) (level 5),5,10000536,BARNSLEY COLLEGE
102,Assistant practitioner (health) (level 5),5,10000975,BUCKINGHAMSHIRE NEW UNIVERSITY
102,Assistant practitioner (health) (level 5),5,10002923,EAST SUSSEX COLLEGE GROUP
102,Assistant practitioner (health) (level 5),5,10004690,NORTH HERTFORDSHIRE COLLEGE
102,Assistant practitioner (health) (level 5),5,10006566,THE UNIVERSITY OF WEST LONDON
102,Assistant practitioner (health) (level 5),5,10007139,UNIVERSITY OF WORCESTER
102,Assistant practitioner (health) (level 5),5,10007152,UNIVERSITY OF BEDFORDSHIRE
102,Assistant practitioner (health) (level 5),5,10022721,UNIVERSITY HOSPITALS OF LEICESTER NATIONAL HEALTH SERVICE TRUST
102,Assistant practitioner (health) (level 5),5,10037449,UNIVERSITY OF ST MARK & ST JOHN
102,Assistant practitioner (health) (level 5),5,10000163,AECC UNIVERSITY COLLEGE
526,Assistant puppet maker (level 3),3,,
628,Assistant recording technician (level 4),4,10065784,BLUE LION TRAINING ACADEMY LIMITED
85,Assistant technical director (visual effects) (level 4),4,10007455,Capital City College Group
156,Associate ambulance practitioner (level 4),4,10023428,MEDIPRO LIMITED
156,Associate ambulance practitioner (level 4),4,10041501,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST
156,Associate ambulance practitioner (level 4),4,10085759,BASEGREEN ACADEMY LTD
156,Associate ambulance practitioner (level 4),4,10007817,CHICHESTER COLLEGE GROUP
156,Associate ambulance practitioner (level 4),4,10044523,MED LEARN TRAINING LIMITED
156,Associate ambulance practitioner (level 4),4,10088339,CIPHER MEDICAL CONSULTANCY LIMITED
156,Associate ambulance practitioner (level 4),4,10090016,MEDICARE EMS GROUP UK LIMITED
156,Associate ambulance practitioner (level 4),4,10091705,AMBUTECH PRE-HOSPITAL CARE LTD
156,Associate ambulance practitioner (level 4),4,10097279,ECHO FIRE AND MEDICAL LIMITED
483,Associate continuing healthcare practitioner (level 5),5,10031984,DYNAMIC TRAINING UK LIMITED
483,Associate continuing healthcare practitioner (level 5),5,10024124,MARR CORPORATION LIMITED
483,Associate continuing healthcare practitioner (level 5),5,10045070,CHERITH SIMMONS LEARNING & DEVELOPMENT LLP
128,Associate project manager (level 4),4,10001000,BURNLEY COLLEGE
128,Associate project manager (level 4),4,10046850,BLUE SKY ASSESSING & CONSULTANCY LTD
128,Associate project manager (level 4),4,10034309,REALISE LEARNING AND EMPLOYMENT LIMITED
128,Associate project manager (level 4),4,10038872,GENIUS SOFTWARE SOLUTIONS LIMITED
128,Associate project manager (level 4),4,10005946,SOLIHULL COLLEGE AND UNIVERSITY CENTRE
128,Associate project manager (level 4),4,10002370,EXETER COLLEGE
128,Associate project manager (level 4),4,10002094,"EALING, HAMMERSMITH & WEST LONDON COLLEGE"
128,Associate project manager (level 4),4,10024962,LUMINATE EDUCATION GROUP
128,Associate project manager (level 4),4,10061407,CORNDEL LIMITED
128,Associate project manager (level 4),4,10003375,QA LIMITED
128,Associate project manager (level 4),4,10000494,BABINGTON BUSINESS COLLEGE LIMITED
128,Associate project manager (level 4),4,10003347,INTEC BUSINESS COLLEGES LIMITED
128,Associate project manager (level 4),4,10004177,THE GROWTH COMPANY LIMITED
128,Associate project manager (level 4),4,10032740,LEARNING SKILLS PARTNERSHIP LTD
128,Associate project manager (level 4),4,10047111,THE APPRENTICESHIP COLLEGE LTD
128,Associate project manager (level 4),4,10034037,THE EQUESTRIAN LEARNING ACADEMY LIMITED
128,Associate project manager (level 4),4,10002407,FAREPORT TRAINING ORGANISATION LIMITED
128,Associate project manager (level 4),4,10021755,TOTAL PEOPLE LIMITED
128,Associate project manager (level 4),4,10003317,INSTEP UK LIMITED
128,Associate project manager (level 4),4,10000754,BLACKPOOL AND THE FYLDE COLLEGE
128,Associate project manager (level 4),4,10053076,ACADEMY FOR PROJECT MANAGEMENT LTD
128,Associate project manager (level 4),4,10005735,SEETEC BUSINESS TECHNOLOGY CENTRE LIMITED
128,Associate project manager (level 4),4,10028207,PROVEK LIMITED
128,Associate project manager (level 4),4,10029952,BPP PROFESSIONAL EDUCATION LIMITED
128,Associate project manager (level 4),4,10002976,HEART OF ENGLAND TRAINING LIMITED
128,Associate project manager (level 4),4,10055902,MULTIVERSE GROUP LIMITED
128,Associate project manager (level 4),4,10001093,CALDERDALE COLLEGE
128,Associate project manager (level 4),4,10036143,SOUTH GLOUCESTERSHIRE AND STROUD COLLEGE
128,Associate project manager (level 4),4,10007152,UNIVERSITY OF BEDFORDSHIRE
128,Associate project manager (level 4),4,10046997,GLP TRAINING LTD
128,Associate project manager (level 4),4,10011880,P.T.P. TRAINING LIMITED
128,Associate project manager (level 4),4,10008935,LEARNING CURVE GROUP LIMITED
128,Associate project manager (level 4),4,10007527,WILTSHIRE COLLEGE AND UNIVERSITY CENTRE
128,Associate project manager (level 4),4,10004977,PARAGON EDUCATION & SKILLS LIMITED
128,Associate project manager (level 4),4,10004692,NORTH LANCS. TRAINING GROUP CIC
128,Associate project manager (level 4),4,10000948,LONDON SOUTH EAST COLLEGES
128,Associate project manager (level 4),4,10002639,GATESHEAD COUNCIL
128,Associate project manager (level 4),4,10007402,WEST BERKSHIRE TRAINING CONSORTIUM
128,Associate project manager (level 4),4,10009059,ACCESS TRAINING LIMITED
128,Associate project manager (level 4),4,10018942,STEADFAST TRAINING LTD
128,Associate project manager (level 4),4,10022405,VQ SOLUTIONS LTD
128,Associate project manager (level 4),4,10027616,LINDEN MANAGEMENT (UK) LIMITED
128,Associate project manager (level 4),4,10038982,KNOWLEDGEBRIEF LIMITED
128,Associate project manager (level 4),4,10048380,Ginger Nut Training
128,Associate project manager (level 4),4,10062064,IODA LIMITED
128,Associate project manager (level 4),4,10065784,BLUE LION TRAINING ACADEMY LIMITED
128,Associate project manager (level 4),4,10088850,THE S&A TRANSFORM GROUP LIMITED
128,Associate project manager (level 4),4,10001475,CITY OF SUNDERLAND COLLEGE
128,Associate project manager (level 4),4,10002230,BAUER RADIO LIMITED
128,Associate project manager (level 4),4,10002841,HADDON TRAINING LIMITED
128,Associate project manager (level 4),4,10005032,SALFORD CITY COLLEGE
128,Associate project manager (level 4),4,10005064,PETA LIMITED
128,Associate project manager (level 4),4,10005077,INSPIRE EDUCATION GROUP
128,Associate project manager (level 4),4,10005200,PRESTON COLLEGE
128,Associate project manager (level 4),4,10006022,"SOLENT UNIVERSITY, SOUTHAMPTON"
128,Associate project manager (level 4),4,10007427,WEST NOTTINGHAMSHIRE COLLEGE
128,Associate project manager (level 4),4,10007459,WESTON COLLEGE OF FURTHER AND HIGHER EDUCATION
128,Associate project manager (level 4),4,10036578,THE APPRENTICE ACADEMY LIMITED
128,Associate project manager (level 4),4,10065020,PROFESSIONAL APPRENTICESHIPS LTD
128,Associate project manager (level 4),4,10003193,HUGH BAIRD COLLEGE
128,Associate project manager (level 4),4,10001041,GLOUCESTERSHIRE ENTERPRISE LIMITED
128,Associate project manager (level 4),4,10001848,DARLINGTON BOROUGH COUNCIL
128,Associate project manager (level 4),4,10004935,OXFORD PROFESSIONAL EDUCATION GROUP LIMITED
